,,,Value,Symbol
South Africa,Harvested irrigated permanent crop area: Other crops,137,233.9,I
South Sudan,Harvested irrigated temporary crop area: Wheat,0,4.74,I
South Sudan,Harvested irrigated temporary crop area: Millet,3,0.15,I
South Sudan,Harvested irrigated temporary crop area: Sorghum,6,12.6,I
South Sudan,Harvested irrigated temporary crop area: Other cereals,9,1.15,I
South Sudan,Harvested irrigated temporary crop area: Potatoes,12,0.3,I
South Sudan,Harvested irrigated temporary crop area: Other roots and tubers,15,0.3,I
South Sudan,Harvested irrigated temporary crop area: Sugarcane,18,1.31,I
South Sudan,Harvested irrigated temporary crop area: Vegetables,21,1.77,I
South Sudan,Harvested irrigated temporary crop area: Cotton,24,2.59,I
South Sudan,Harvested irrigated temporary crop area: Fodder,27,2.93,I
South Sudan,Harvested irrigated temporary crop area: Groundnuts,30,0.84,I
South Sudan,Harvested irrigated temporary crop area: Sunflower,33,0.39,I
Spain,Harvested irrigated temporary crop area: Wheat,3,248.4,I
Spain,Harvested irrigated temporary crop area: Rice,6,116.6,I
Spain,Harvested irrigated temporary crop area: Barley,9,330.8,I
Spain,Harvested irrigated temporary crop area: Maize,15,303.8,I
Spain,Harvested irrigated temporary crop area: Other cereals,18,65.05,I
Spain,Harvested irrigated temporary crop area: Potatoes,24,38.22,I
Spain,Harvested irrigated temporary crop area: Sugar beet,30,39.57,I
Spain,Harvested irrigated temporary crop area: Leguminous crops,33,38.66,I
Spain,Harvested irrigated temporary crop area: Vegetables,36,219.0,I
Spain,Harvested irrigated permanent crop area: Citrus,42,287.4,I
Spain,Harvested irrigated temporary crop area: Tobacco,45,11.49,I
Spain,Harvested irrigated temporary crop area: Cotton,48,49.65,I
Spain,Harvested irrigated temporary crop area: Fodder,53,88.53,I
Spain,Harvested irrigated temporary crop area: Soybeans,59,0.19,I
Spain,Harvested irrigated temporary crop area: Sunflower,65,71.5,I
Spain,Harvested irrigated temporary crop area: Flowers,68,15.87,I
Spain,Harvested irrigated temporary crop area: Other crops,71,20.23,I
Spain,Harvested irrigated permanent crop area: Other crops,77,4.69,I
Sri Lanka,Harvested irrigated temporary crop area: Rice,3,699.9,I
Sri Lanka,Harvested irrigated temporary crop area: Maize,7,0.7,I
Sri Lanka,Harvested irrigated temporary crop area: Other cereals,11,0.1,I
Sri Lanka,Harvested irrigated temporary crop area: Other roots and tubers,15,4.3,I
Sri Lanka,Harvested irrigated temporary crop area: Sugarcane,19,17.4,I
Sri Lanka,Harvested irrigated temporary crop area: Leguminous crops,23,0.8,I
Sri Lanka,Harvested irrigated temporary crop area: Vegetables,27,9.3,I
Sri Lanka,Harvested irrigated temporary crop area: Other crops,31,4.1,I
Sri Lanka,Harvested irrigated permanent crop area: Other crops,35,7.4,I
Sudan,Harvested irrigated temporary crop area: Wheat,0,254.6,I
Sudan,Harvested irrigated temporary crop area: Millet,3,8.2,I
Sudan,Harvested irrigated temporary crop area: Sorghum,6,678.7,I
Sudan,Harvested irrigated temporary crop area: Other cereals,9,61.7,I
Sudan,Harvested irrigated temporary crop area: Potatoes,12,15.9,I
Sudan,Harvested irrigated temporary crop area: Other roots and tubers,15,15.9,I
Sudan,Harvested irrigated temporary crop area: Sugarcane,18,70.7,I
Sudan,Harvested irrigated temporary crop area: Vegetables,21,95.0,I
Sudan,Harvested irrigated temporary crop area: Cotton,24,157.3,I
Sudan,Harvested irrigated temporary crop area: Fodder,27,139.0,I
Sudan,Harvested irrigated temporary crop area: Groundnuts,30,45.0,I
Sudan,Harvested irrigated temporary crop area: Sunflower,33,20.9,I
Suriname,Harvested irrigated temporary crop area: Rice,1,51.0,I
Suriname,Harvested irrigated temporary crop area: Sugarcane,5,3.0,I
Suriname,Harvested irrigated permanent crop area: Bananas,9,2.0,I
Suriname,Harvested irrigated temporary crop area: Other crops,12,1.0,I
Sweden,Harvested irrigated temporary crop area: Potatoes,0,7.1,I
Sweden,Harvested irrigated temporary crop area: Sugar beet,3,11.2,I
Sweden,Harvested irrigated temporary crop area: Leguminous crops,6,3.3,I
Sweden,Harvested irrigated temporary crop area: Vegetables,9,3.1,I
Sweden,Harvested irrigated temporary crop area: Other crops,12,9.17,I
Switzerland,Harvested irrigated temporary crop area: Maize,0,2.027,I
Switzerland,Harvested irrigated temporary crop area: Other cereals,3,2.425,I
Switzerland,Harvested irrigated temporary crop area: Potatoes,6,3.652,I
Switzerland,Harvested irrigated temporary crop area: Sugar beet,9,0.676,I
Switzerland,Harvested irrigated temporary crop area: Vegetables,12,7.327,I
Switzerland,Harvested irrigated temporary crop area: Other crops,15,0.438,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Wheat,3,694.5,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Barley,9,9.036,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Maize,15,62.77,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Other cereals,21,2.242,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Other roots and tubers,27,19.36,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Sugar beet,33,27.47,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Leguminous crops,39,7.271,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Vegetables,45,87.51,I
Syrian Arab Republic,Harvested irrigated permanent crop area: Citrus,51,27.34,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Cotton,57,270.3,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Fodder,63,101.0,I
Syrian Arab Republic,Harvested irrigated permanent crop area: Oil palm,69,27.14,I
Syrian Arab Republic,Harvested irrigated temporary crop area: Other crops,75,26.06,I
Syrian Arab Republic,Harvested irrigated permanent crop area: Other crops,81,92.88,I
Tajikistan,Harvested irrigated temporary crop area: Wheat,3,179.7,I
Tajikistan,Harvested irrigated temporary crop area: Rice,9,14.13,I
Tajikistan,Harvested irrigated temporary crop area: Barley,15,18.02,I
Tajikistan,Harvested irrigated temporary crop area: Maize,21,14.74,I
Tajikistan,Harvested irrigated temporary crop area: Millet,24,0.237,I
Tajikistan,Harvested irrigated temporary crop area: Other cereals,30,6.988,I
Tajikistan,Harvested irrigated temporary crop area: Potatoes,33,29.9,I
Tajikistan,Harvested irrigated temporary crop area: Other roots and tubers,39,11.57,I
Tajikistan,Harvested irrigated temporary crop area: Sugar beet,42,0.053,I
Tajikistan,Harvested irrigated temporary crop area: Leguminous crops,45,4.667,I
Tajikistan,Harvested irrigated temporary crop area: Vegetables,51,37.16,I
Tajikistan,Harvested irrigated temporary crop area: Tobacco,54,0.21,I
Tajikistan,Harvested irrigated temporary crop area: Cotton,60,237.1,I
Tajikistan,Harvested irrigated temporary crop area: Fodder,66,8.323,I
Tajikistan,Harvested irrigated temporary crop area: Soybeans,69,0.007,I
Tajikistan,Harvested irrigated temporary crop area: Sunflower,72,3.493,I
Tajikistan,Harvested irrigated temporary crop area: Sesame,75,0.616,I
Tajikistan,Harvested irrigated temporary crop area: Other crops,81,58.46,I
Tajikistan,Harvested irrigated permanent crop area: Other crops,87,98.96,I
Thailand,Harvested irrigated temporary crop area: Rice,0,6268.0,I
Thailand,Harvested irrigated temporary crop area: Sugarcane,4,256.0,I
Thailand,Harvested irrigated temporary crop area: Vegetables,8,83.42,I
Thailand,Harvested irrigated temporary crop area: Other crops,12,37.4,I
Thailand,Harvested irrigated permanent crop area: Other crops,16,742.2,I
Timor-Leste,Harvested irrigated temporary crop area: Rice,2,24.0,I
Timor-Leste,Harvested irrigated temporary crop area: Maize,7,7.0,I
Timor-Leste,Harvested irrigated temporary crop area: Potatoes,12,2.0,I
Timor-Leste,Harvested irrigated temporary crop area: Vegetables,17,1.0,I
Togo,Harvested irrigated temporary crop area: Rice,3,0.314,I
Togo,Harvested irrigated temporary crop area: Sugarcane,9,0.933,I
Togo,Harvested irrigated temporary crop area: Other crops,15,0.085,I
Togo,Harvested irrigated permanent crop area: Other crops,21,0.47,I
Tunisia,Harvested irrigated temporary crop area: Wheat,3,49.01,I
Tunisia,Harvested irrigated temporary crop area: Barley,8,23.63,I
Tunisia,Harvested irrigated temporary crop area: Other cereals,13,1.17,I
Tunisia,Harvested irrigated temporary crop area: Potatoes,18,21.97,I
Tunisia,Harvested irrigated temporary crop area: Sugar beet,23,4.88,I
Tunisia,Harvested irrigated temporary crop area: Leguminous crops,28,3.82,I
Tunisia,Harvested irrigated temporary crop area: Vegetables,34,96.47,I
Tunisia,Harvested irrigated permanent crop area: Citrus,39,21.97,I
Tunisia,Harvested irrigated temporary crop area: Fodder,42,57.33,I
Tunisia,Harvested irrigated permanent crop area: Oil palm,48,18.0,I
Tunisia,Harvested irrigated temporary crop area: Other crops,54,15.1,I
Tunisia,Harvested irrigated permanent crop area: Other crops,60,133.0,I
Turkey,Harvested irrigated temporary crop area: Wheat,1,172.0,I
Turkey,Harvested irrigated temporary crop area: Rice,5,71.0,I
Turkey,Harvested irrigated temporary crop area: Barley,9,86.0,I
Turkey,Harvested irrigated temporary crop area: Maize,13,545.0,I
Turkey,Harvested irrigated temporary crop area: Potatoes,17,179.0,I
Turkey,Harvested irrigated temporary crop area: Sugar beet,21,315.0,I
Turkey,Harvested irrigated temporary crop area: Leguminous crops,25,260.0,I
Turkey,Harvested irrigated temporary crop area: Vegetables,29,483.0,I
Turkey,Harvested irrigated permanent crop area: Citrus,33,110.0,I
Turkey,Harvested irrigated temporary crop area: Cotton,37,640.0,I
Turkey,Harvested irrigated temporary crop area: Groundnuts,41,24.0,I
Turkey,Harvested irrigated temporary crop area: Sunflower,45,550.0,I
Turkey,Harvested irrigated temporary crop area: Flowers,49,17.0,I
Turkey,Harvested irrigated temporary crop area: Other crops,53,50.0,I
Turkey,Harvested irrigated permanent crop area: Other crops,57,229.0,I
Turkmenistan,Harvested irrigated temporary crop area: Wheat,3,917.0,I
Turkmenistan,Harvested irrigated temporary crop area: Rice,9,11.0,I
Turkmenistan,Harvested irrigated temporary crop area: Barley,15,35.6,I
Turkmenistan,Harvested irrigated temporary crop area: Maize,21,44.1,I
Turkmenistan,Harvested irrigated temporary crop area: Potatoes,25,8.8,I
Turkmenistan,Harvested irrigated temporary crop area: Sugar beet,29,12.0,I
Turkmenistan,Harvested irrigated temporary crop area: Vegetables,35,29.4,I
Turkmenistan,Harvested irrigated temporary crop area: Cotton,41,652.0,I
Turkmenistan,Harvested irrigated temporary crop area: Fodder,47,93.0,I
Turkmenistan,Harvested irrigated temporary crop area: Other crops,53,100.1,I
Turkmenistan,Harvested irrigated permanent crop area: Other crops,59,65.0,I
Ukraine,Harvested irrigated temporary crop area: Wheat,0,46.9,I
Ukraine,Harvested irrigated temporary crop area: Rice,4,21.0,I
Ukraine,Harvested irrigated temporary crop area: Barley,7,24.3,I
Ukraine,Harvested irrigated temporary crop area: Maize,11,100.0,I
Ukraine,Harvested irrigated temporary crop area: Other cereals,14,54.0,I
Ukraine,Harvested irrigated temporary crop area: Potatoes,18,59.49,I
Ukraine,Harvested irrigated temporary crop area: Sugar beet,22,0.3,I
Ukraine,Harvested irrigated temporary crop area: Leguminous crops,26,52.49,I
Ukraine,Harvested irrigated temporary crop area: Vegetables,30,74.0,I
Ukraine,Harvested irrigated temporary crop area: Fodder,34,100.0,I
Ukraine,Harvested irrigated temporary crop area: Sunflower,38,24.6,I
United Arab Emirates,Harvested irrigated temporary crop area: Wheat,3,0.0057,I
United Arab Emirates,Harvested irrigated temporary crop area: Potatoes,9,0.2703,I
United Arab Emirates,Harvested irrigated temporary crop area: Vegetables,15,7.813,I
United Arab Emirates,Harvested irrigated permanent crop area: Bananas,19,0.0131,I
United Arab Emirates,Harvested irrigated permanent crop area: Citrus,23,0.9692,I
United Arab Emirates,Harvested irrigated temporary crop area: Tobacco,27,0.012,I
United Arab Emirates,Harvested irrigated temporary crop area: Fodder,33,30.22,I
United Arab Emirates,Harvested irrigated temporary crop area: Other crops,39,0.0585,I
United Arab Emirates,Harvested irrigated permanent crop area: Other crops,45,186.4,I
United Kingdom,Harvested irrigated temporary crop area: Maize,0,4.34,I
United Kingdom,Harvested irrigated temporary crop area: Potatoes,3,72.36,I
United Kingdom,Harvested irrigated temporary crop area: Sugar beet,6,9.12,I
United Kingdom,Harvested irrigated temporary crop area: Vegetables,9,36.76,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Rice,2,72.9727272727,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Maize,7,117.9090909091,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Sugarcane,17,13.1935,I
United Republic of Tanzania,Harvested irrigated temporary crop area: Other crops,32,18.3181818182,I
United States of America,Harvested irrigated temporary crop area: Wheat,0,1662.0,I
United States of America,Harvested irrigated temporary crop area: Rice,3,1085.0,I
United States of America,Harvested irrigated temporary crop area: Barley,6,307.8,I
United States of America,Harvested irrigated temporary crop area: Maize,9,4831.0,I
United States of America,Harvested irrigated temporary crop area: Sorghum,12,420.5,I
United States of America,Harvested irrigated temporary crop area: Other cereals,15,138.3,I
United States of America,Harvested irrigated temporary crop area: Potatoes,18,386.9,I
United States of America,Harvested irrigated temporary crop area: Sugar beet,21,154.7,I
United States of America,Harvested irrigated temporary crop area: Leguminous crops,24,173.8,I
United States of America,Harvested irrigated temporary crop area: Vegetables,27,1594.0,I
United States of America,Harvested irrigated temporary crop area: Tobacco,30,9.351,I
United States of America,Harvested irrigated temporary crop area: Cotton,33,1264.0,I
United States of America,Harvested irrigated temporary crop area: Fodder,36,4520.0,I
United States of America,Harvested irrigated temporary crop area: Soybeans,39,2850.0,I
United States of America,Harvested irrigated temporary crop area: Groundnuts,42,216.5,I
United States of America,Harvested irrigated temporary crop area: Other crops,45,601.1,I
Uruguay,Harvested irrigated temporary crop area: Rice,2,181.0,I
Uruguay,Harvested irrigated temporary crop area: Maize,7,13.7,I
Uruguay,Harvested irrigated temporary crop area: Sorghum,10,2.2,I
Uruguay,Harvested irrigated temporary crop area: Other cereals,15,4.005,I
Uruguay,Harvested irrigated temporary crop area: Potatoes,18,2.0,I
Uruguay,Harvested irrigated temporary crop area: Sugarcane,21,6.48,I
Uruguay,Harvested irrigated temporary crop area: Vegetables,26,10.8,I
Uruguay,Harvested irrigated permanent crop area: Citrus,31,8.543,I
Uruguay,Harvested irrigated temporary crop area: Fodder,36,0.817,I
Uruguay,Harvested irrigated temporary crop area: Soybeans,39,4.73,I
Uruguay,Harvested irrigated temporary crop area: Other crops,44,5.85,I
Uruguay,Harvested irrigated permanent crop area: Other crops,49,5.399,I
Uzbekistan,Harvested irrigated temporary crop area: Wheat,3,1295.0,I
Uzbekistan,Harvested irrigated temporary crop area: Rice,9,52.0,I
Uzbekistan,Harvested irrigated temporary crop area: Maize,15,75.8,I
Uzbekistan,Harvested irrigated temporary crop area: Other cereals,21,40.5,I
Uzbekistan,Harvested irrigated temporary crop area: Other roots and tubers,27,26.1,I
Uzbekistan,Harvested irrigated temporary crop area: Vegetables,33,207.5,I
Uzbekistan,Harvested irrigated temporary crop area: Cotton,39,1406.0,I
Uzbekistan,Harvested irrigated temporary crop area: Fodder,45,300.0,I
Uzbekistan,Harvested irrigated permanent crop area: Oil palm,51,11.2,I
Uzbekistan,Harvested irrigated temporary crop area: Other crops,57,247.0,I
Uzbekistan,Harvested irrigated permanent crop area: Other crops,63,200.0,I
Venezuela,Harvested irrigated temporary crop area: Rice,0,148.9,I
Venezuela,Harvested irrigated temporary crop area: Maize,3,59.41,I
Venezuela,Harvested irrigated temporary crop area: Sorghum,6,12.75,I
Venezuela,Harvested irrigated temporary crop area: Potatoes,9,13.13,I
Venezuela,Harvested irrigated temporary crop area: Sweet potatoes,12,0.6,I
Venezuela,Harvested irrigated temporary crop area: Cassava,15,5.277,I
Venezuela,Harvested irrigated temporary crop area: Other roots and tubers,18,8.1,I
Venezuela,Harvested irrigated permanent crop area: Plantains,21,14.6,I
Venezuela,Harvested irrigated temporary crop area: Sugarcane,24,87.51,I
Venezuela,Harvested irrigated temporary crop area: Leguminous crops,27,4.1,I
Venezuela,Harvested irrigated temporary crop area: Vegetables,30,23.1,I
Venezuela,Harvested irrigated permanent crop area: Bananas,33,23.78,I
Venezuela,Harvested irrigated permanent crop area: Citrus,36,38.21,I
Venezuela,Harvested irrigated permanent crop area: Cocoa beans,39,26.6,I
Venezuela,Harvested irrigated permanent crop area: Coffee,42,34.81,I
Venezuela,Harvested irrigated temporary crop area: Tobacco,45,1.0,I
Venezuela,Harvested irrigated temporary crop area: Cotton,48,1.6,I
Venezuela,Harvested irrigated permanent crop area: Oil palm,51,26.12,I
Venezuela,Harvested irrigated temporary crop area: Soybeans,54,0.5,I
Venezuela,Harvested irrigated temporary crop area: Sunflower,57,0.3,I
Venezuela,Harvested irrigated temporary crop area: Sesame,60,0.6,I
Venezuela,Harvested irrigated permanent crop area: Coconuts,63,5.775,I
Venezuela,Harvested irrigated temporary crop area: Flowers,66,1.4,I
Venezuela,Harvested irrigated temporary crop area: Other crops,69,57.78,I
Venezuela,Harvested irrigated permanent crop area: Other crops,72,87.12,I
Viet Nam,Harvested irrigated temporary crop area: Rice,3,6842.0,I
Viet Nam,Harvested irrigated temporary crop area: Maize,7,265.5,I
Viet Nam,Harvested irrigated temporary crop area: Sweet potatoes,11,99.53,I
Viet Nam,Harvested irrigated temporary crop area: Cassava,15,167.9,I
Viet Nam,Harvested irrigated temporary crop area: Sugarcane,19,105.8,I
Viet Nam,Harvested irrigated temporary crop area: Vegetables,25,340.0,I
Viet Nam,Harvested irrigated permanent crop area: Bananas,29,54.63,I
Viet Nam,Harvested irrigated permanent crop area: Citrus,33,46.07,I
Viet Nam,Harvested irrigated permanent crop area: Coffee,37,259.6,I
Viet Nam,Harvested irrigated permanent crop area: Tea,41,62.55,I
Viet Nam,Harvested irrigated temporary crop area: Tobacco,45,8.6,I
Viet Nam,Harvested irrigated temporary crop area: Cotton,49,14.79,I
Viet Nam,Harvested irrigated permanent crop area: Rubber,53,253.7,I
Viet Nam,Harvested irrigated temporary crop area: Soybeans,57,97.12,I
Viet Nam,Harvested irrigated temporary crop area: Groundnuts,61,139.3,I
Viet Nam,Harvested irrigated permanent crop area: Coconuts,65,25.04,I
Viet Nam,Harvested irrigated temporary crop area: Other crops,69,2.565,I
Viet Nam,Harvested irrigated permanent crop area: Other crops,73,283.3,I
Yemen,Harvested irrigated temporary crop area: Wheat,3,41.9,I
Yemen,Harvested irrigated temporary crop area: Barley,9,11.22,I
Yemen,Harvested irrigated temporary crop area: Maize,15,19.23,I
Yemen,Harvested irrigated temporary crop area: Millet,19,7.947,I
Yemen,Harvested irrigated temporary crop area: Sorghum,23,42.89,I
Yemen,Harvested irrigated temporary crop area: Other cereals,29,18.0,I
Yemen,Harvested irrigated temporary crop area: Potatoes,33,16.87,I
Yemen,Harvested irrigated temporary crop area: Other roots and tubers,39,13.0,I
Yemen,Harvested irrigated temporary crop area: Leguminous crops,45,26.83,I
Yemen,Harvested irrigated temporary crop area: Vegetables,49,55.49,I
Yemen,Harvested irrigated permanent crop area: Bananas,53,8.837,I
Yemen,Harvested irrigated permanent crop area: Citrus,57,11.25,I
Yemen,Harvested irrigated permanent crop area: Coffee,61,18.75,I
Yemen,Harvested irrigated temporary crop area: Tobacco,65,7.935,I
Yemen,Harvested irrigated temporary crop area: Cotton,71,17.25,I
Yemen,Harvested irrigated temporary crop area: Fodder,75,70.77,I
Yemen,Harvested irrigated temporary crop area: Sesame,81,14.44,I
Yemen,Harvested irrigated permanent crop area: Other crops,87,155.4,I
Zambia,Harvested irrigated temporary crop area: Wheat,3,12.2,I
Zambia,Harvested irrigated temporary crop area: Rice,8,8.0,I
Zambia,Harvested irrigated temporary crop area: Barley,14,1.0,I
Zambia,Harvested irrigated temporary crop area: Maize,18,1.5,I
Zambia,Harvested irrigated temporary crop area: Sugarcane,24,18.42,I
Zambia,Harvested irrigated temporary crop area: Vegetables,30,3.0,I
Zambia,Harvested irrigated permanent crop area: Bananas,34,3.0,I
Zambia,Harvested irrigated permanent crop area: Citrus,39,2.21,I
Zambia,Harvested irrigated permanent crop area: Coffee,44,5.16,I
Zambia,Harvested irrigated permanent crop area: Tea,49,0.52,I
Zambia,Harvested irrigated temporary crop area: Cotton,54,0.035,I
Zambia,Harvested irrigated temporary crop area: Other crops,60,1.344,I
Zimbabwe,Harvested irrigated temporary crop area: Wheat,3,49.1,I
Zimbabwe,Harvested irrigated temporary crop area: Barley,8,5.7,I
Zimbabwe,Harvested irrigated temporary crop area: Maize,13,18.0,I
Zimbabwe,Harvested irrigated temporary crop area: Sorghum,18,0.5,I
Zimbabwe,Harvested irrigated temporary crop area: Potatoes,23,2.1,I
Zimbabwe,Harvested irrigated temporary crop area: Sugarcane,29,33.7,I
Zimbabwe,Harvested irrigated temporary crop area: Leguminous crops,34,3.1,I
Zimbabwe,Harvested irrigated temporary crop area: Vegetables,39,3.7,I
Zimbabwe,Harvested irrigated permanent crop area: Coffee,44,5.2,I
Zimbabwe,Harvested irrigated permanent crop area: Tea,49,3.5,I
Zimbabwe,Harvested irrigated temporary crop area: Tobacco,54,12.15,I
Zimbabwe,Harvested irrigated temporary crop area: Cotton,60,27.3,I
Zimbabwe,Harvested irrigated temporary crop area: Fodder,65,8.6,I
Zimbabwe,Harvested irrigated temporary crop area: Soybeans,71,19.4,I
Zimbabwe,Harvested irrigated temporary crop area: Groundnuts,76,4.2,I
Zimbabwe,Harvested irrigated temporary crop area: Sunflower,81,0.4,I
Zimbabwe,Harvested irrigated temporary crop area: Flowers,86,0.8,I
Zimbabwe,Harvested irrigated temporary crop area: Other crops,92,44.79,I
Zimbabwe,Harvested irrigated permanent crop area: Other crops,97,4.98,I
